"author","title","year","evidence_type","comments","manual_tags","citekey","evidence_pro","evidence_con","opinion_pro","opinion_con_buts"
"Chambers, Christopher D.; Dienes, Zoltan; McIntosh, Robert D.; Rotshtein, Pia; Willmes, Klaus","Registered Reports: Realigning incentives in scientific publishing","2015","anecdotal",NA,"statistical power; include; truth; psychological-research; note","chambers2015a",NA,NA,NA,NA
"Chambers, Christopher D.; Dienes, Zoltan; McIntosh, Robert D.; Rotshtein, Pia; Willmes, Klaus","Registered Reports: Realigning incentives in scientific publishing","2015","anecdotal",NA,"statistical power; include; truth; psychological-research; note","chambers2015a",NA,NA,NA,NA
"Chambers, Christopher D.; Dienes, Zoltan; McIntosh, Robert D.; Rotshtein, Pia; Willmes, Klaus","Registered Reports: Realigning incentives in scientific publishing","2015","anecdotal",NA,"statistical power; include; truth; psychological-research; note","chambers2015a",NA,NA,NA,NA
"Chambers, Christopher D.; Forstmann, Birte; Pruszynski, J. Andrew","Registered reports at the European Journal of Neuroscience: consolidating and extending peer-reviewed study pre-registration","2017","anecdotal",NA,"editorial; truth; include; incentives_key","chambers2017","""Results sections of Registered Reports already published at other journals attest to the fact that the format welcomes exploratory analyses""",NA,NA,NA
"Chambers, Christopher D.; Forstmann, Birte; Pruszynski, J. Andrew","Registered reports at the European Journal of Neuroscience: consolidating and extending peer-reviewed study pre-registration","2017","anecdotal",NA,"editorial; truth; include; incentives_key","chambers2017","""Results sections of Registered Reports already published at other journals attest to the fact that the format welcomes exploratory analyses""",NA,NA,NA
"Chambers, Christopher D.; Forstmann, Birte; Pruszynski, J. Andrew","Registered reports at the European Journal of Neuroscience: consolidating and extending peer-reviewed study pre-registration","2017","anecdotal",NA,"editorial; truth; include; incentives_key","chambers2017","""Results sections of Registered Reports already published at other journals attest to the fact that the format welcomes exploratory analyses""",NA,NA,NA
"Chambers, Christopher D.; Forstmann, Birte; Pruszynski, J. Andrew","Registered reports at the European Journal of Neuroscience: consolidating and extending peer-reviewed study pre-registration","2017","anecdotal",NA,"editorial; truth; include; incentives_key","chambers2017","""Results sections of Registered Reports already published at other journals attest to the fact that the format welcomes exploratory analyses""",NA,NA,NA
"Chambers, Christopher D.; Forstmann, Birte; Pruszynski, J. Andrew","Registered reports at the European Journal of Neuroscience: consolidating and extending peer-reviewed study pre-registration","2017","anecdotal",NA,"editorial; truth; include; incentives_key","chambers2017","""Results sections of Registered Reports already published at other journals attest to the fact that the format welcomes exploratory analyses""",NA,NA,NA
"Chambers, Christopher D.; Forstmann, Birte; Pruszynski, J. Andrew","Registered reports at the European Journal of Neuroscience: consolidating and extending peer-reviewed study pre-registration","2017","anecdotal",NA,"editorial; truth; include; incentives_key","chambers2017","""Results sections of Registered Reports already published at other journals attest to the fact that the format welcomes exploratory analyses""",NA,NA,NA
"Chambers, Christopher D.; Forstmann, Birte; Pruszynski, J. Andrew","Registered reports at the European Journal of Neuroscience: consolidating and extending peer-reviewed study pre-registration","2017","anecdotal",NA,"editorial; truth; include; incentives_key","chambers2017","""Results sections of Registered Reports already published at other journals attest to the fact that the format welcomes exploratory analyses""",NA,NA,NA
"Chambers, Christopher D.; Forstmann, Birte; Pruszynski, J. Andrew","Registered reports at the European Journal of Neuroscience: consolidating and extending peer-reviewed study pre-registration","2017","anecdotal",NA,"editorial; truth; include; incentives_key","chambers2017","""Results sections of Registered Reports already published at other journals attest to the fact that the format welcomes exploratory analyses""",NA,NA,NA
"Chambers, Christopher D.; Forstmann, Birte; Pruszynski, J. Andrew","Registered reports at the European Journal of Neuroscience: consolidating and extending peer-reviewed study pre-registration","2017","anecdotal",NA,"editorial; truth; include; incentives_key","chambers2017","""Results sections of Registered Reports already published at other journals attest to the fact that the format welcomes exploratory analyses""",NA,NA,NA
"Chambers, Christopher D.; Forstmann, Birte; Pruszynski, J. Andrew","Registered reports at the European Journal of Neuroscience: consolidating and extending peer-reviewed study pre-registration","2017","anecdotal",NA,"editorial; truth; include; incentives_key","chambers2017","""Results sections of Registered Reports already published at other journals attest to the fact that the format welcomes exploratory analyses""",NA,NA,NA
"Chambers, Christopher D.; Forstmann, Birte; Pruszynski, J. Andrew","Registered reports at the European Journal of Neuroscience: consolidating and extending peer-reviewed study pre-registration","2017","anecdotal",NA,"editorial; truth; include; incentives_key","chambers2017","""Results sections of Registered Reports already published at other journals attest to the fact that the format welcomes exploratory analyses""",NA,NA,NA
"Chambers, Christopher D.; Forstmann, Birte; Pruszynski, J. Andrew","Registered reports at the European Journal of Neuroscience: consolidating and extending peer-reviewed study pre-registration","2017","anecdotal",NA,"editorial; truth; include; incentives_key","chambers2017","""Results sections of Registered Reports already published at other journals attest to the fact that the format welcomes exploratory analyses""",NA,NA,NA
"Chambers, Christopher D.; Forstmann, Birte; Pruszynski, J. Andrew","Registered reports at the European Journal of Neuroscience: consolidating and extending peer-reviewed study pre-registration","2017","anecdotal",NA,"editorial; truth; include; incentives_key","chambers2017","""Results sections of Registered Reports already published at other journals attest to the fact that the format welcomes exploratory analyses""",NA,NA,NA
"Chambers, Christopher D.; Forstmann, Birte; Pruszynski, J. Andrew","Registered reports at the European Journal of Neuroscience: consolidating and extending peer-reviewed study pre-registration","2017","anecdotal",NA,"editorial; truth; include; incentives_key","chambers2017","""Results sections of Registered Reports already published at other journals attest to the fact that the format welcomes exploratory analyses""",NA,NA,NA
"Chambers, Christopher D.; Forstmann, Birte; Pruszynski, J. Andrew","Registered reports at the European Journal of Neuroscience: consolidating and extending peer-reviewed study pre-registration","2017","anecdotal",NA,"editorial; truth; include; incentives_key","chambers2017","""Results sections of Registered Reports already published at other journals attest to the fact that the format welcomes exploratory analyses""",NA,NA,NA
"Chambers, Christopher D.; Forstmann, Birte; Pruszynski, J. Andrew","Registered reports at the European Journal of Neuroscience: consolidating and extending peer-reviewed study pre-registration","2017","anecdotal",NA,"editorial; truth; include; incentives_key","chambers2017","""Results sections of Registered Reports already published at other journals attest to the fact that the format welcomes exploratory analyses""",NA,NA,NA
"Chambers, Christopher D.; Forstmann, Birte; Pruszynski, J. Andrew","Registered reports at the European Journal of Neuroscience: consolidating and extending peer-reviewed study pre-registration","2017","anecdotal",NA,"editorial; truth; include; incentives_key","chambers2017","""Results sections of Registered Reports already published at other journals attest to the fact that the format welcomes exploratory analyses""",NA,NA,NA
"Chambers, Christopher D.; Forstmann, Birte; Pruszynski, J. Andrew","Registered reports at the European Journal of Neuroscience: consolidating and extending peer-reviewed study pre-registration","2017","anecdotal",NA,"editorial; truth; include; incentives_key","chambers2017","""Results sections of Registered Reports already published at other journals attest to the fact that the format welcomes exploratory analyses""",NA,NA,NA
"Chambers, Christopher D.; Forstmann, Birte; Pruszynski, J. Andrew","Registered reports at the European Journal of Neuroscience: consolidating and extending peer-reviewed study pre-registration","2017","anecdotal",NA,"editorial; truth; include; incentives_key","chambers2017","""Results sections of Registered Reports already published at other journals attest to the fact that the format welcomes exploratory analyses""",NA,NA,NA
"Chambers, Christopher D.; Forstmann, Birte; Pruszynski, J. Andrew","Registered reports at the European Journal of Neuroscience: consolidating and extending peer-reviewed study pre-registration","2017","anecdotal",NA,"editorial; truth; include; incentives_key","chambers2017","""Results sections of Registered Reports already published at other journals attest to the fact that the format welcomes exploratory analyses""",NA,NA,NA
"Chambers, Christopher D.; Forstmann, Birte; Pruszynski, J. Andrew","Registered reports at the European Journal of Neuroscience: consolidating and extending peer-reviewed study pre-registration","2017","anecdotal",NA,"editorial; truth; include; incentives_key","chambers2017","""Results sections of Registered Reports already published at other journals attest to the fact that the format welcomes exploratory analyses""",NA,NA,NA
"Chambers, Christopher D.; Forstmann, Birte; Pruszynski, J. Andrew","Registered reports at the European Journal of Neuroscience: consolidating and extending peer-reviewed study pre-registration","2017","anecdotal",NA,"editorial; truth; include; incentives_key","chambers2017","""Results sections of Registered Reports already published at other journals attest to the fact that the format welcomes exploratory analyses""",NA,NA,NA
"Chambers, Christopher D.; Forstmann, Birte; Pruszynski, J. Andrew","Registered reports at the European Journal of Neuroscience: consolidating and extending peer-reviewed study pre-registration","2017","anecdotal",NA,"editorial; truth; include; incentives_key","chambers2017","""Results sections of Registered Reports already published at other journals attest to the fact that the format welcomes exploratory analyses""",NA,NA,NA
"Chambers, Christopher D.; Forstmann, Birte; Pruszynski, J. Andrew","Registered reports at the European Journal of Neuroscience: consolidating and extending peer-reviewed study pre-registration","2017","anecdotal",NA,"editorial; truth; include; incentives_key","chambers2017","""Results sections of Registered Reports already published at other journals attest to the fact that the format welcomes exploratory analyses""",NA,NA,NA
"Chambers, Christopher D.; Forstmann, Birte; Pruszynski, J. Andrew","Registered reports at the European Journal of Neuroscience: consolidating and extending peer-reviewed study pre-registration","2017","anecdotal",NA,"editorial; truth; include; incentives_key","chambers2017","""Results sections of Registered Reports already published at other journals attest to the fact that the format welcomes exploratory analyses""",NA,NA,NA
"Chambers, Christopher D.; Forstmann, Birte; Pruszynski, J. Andrew","Registered reports at the European Journal of Neuroscience: consolidating and extending peer-reviewed study pre-registration","2017","anecdotal",NA,"editorial; truth; include; incentives_key","chambers2017","""Results sections of Registered Reports already published at other journals attest to the fact that the format welcomes exploratory analyses""",NA,NA,NA
"Chambers, Christopher D.; Forstmann, Birte; Pruszynski, J. Andrew","Registered reports at the European Journal of Neuroscience: consolidating and extending peer-reviewed study pre-registration","2017","anecdotal",NA,"editorial; truth; include; incentives_key","chambers2017","""Results sections of Registered Reports already published at other journals attest to the fact that the format welcomes exploratory analyses""",NA,NA,NA
"Chambers, Christopher D.; Forstmann, Birte; Pruszynski, J. Andrew","Registered reports at the European Journal of Neuroscience: consolidating and extending peer-reviewed study pre-registration","2017","anecdotal",NA,"editorial; truth; include; incentives_key","chambers2017","""Results sections of Registered Reports already published at other journals attest to the fact that the format welcomes exploratory analyses""",NA,NA,NA
"Chambers, Christopher D.; Forstmann, Birte; Pruszynski, J. Andrew","Registered reports at the European Journal of Neuroscience: consolidating and extending peer-reviewed study pre-registration","2017","anecdotal",NA,"editorial; truth; include; incentives_key","chambers2017","""Results sections of Registered Reports already published at other journals attest to the fact that the format welcomes exploratory analyses""",NA,NA,NA
